datetime,site_name,county,aqi,pm25,pm10,o3,co,wind_speed,wind_directions,data_source,county_display,site_name_display
2026-07-24 14:00:00,安南測站,臺南市,79.1,44.8,77.8,53.7,0.657,4.08,142.8,Sample Data,臺南市,安南測站
2026-07-24 15:00:00,安南測站,臺南市,80.2,52.3,76.2,53.7,0.678,0.2,81.1,Sample Data,臺南市,安南測站
2026-07-24 16:00:00,安南測站,臺南市,78.4,45.4,70.3,49.8,0.742,1.97,330.6,Sample Data,臺南市,安南測站
2026-07-24 17:00:00,安南測站,臺南市,78.8,48.6,81.1,54.8,0.641,1.84,17.7,Sample Data,臺南市,安南測站
2026-07-24 18:00:00,安南測站,臺南市,80.5,42.3,76.0,54.8,0.628,1.83,88.3,Sample Data,臺南市,安南測站
2026-07-24 19:00:00,安南測站,臺南市,81.1,47.9,76.6,59.5,0.601,0.99,183.0,Sample Data,臺南市,安南測站
2026-07-24 20:00:00,安南測站,臺南市,79.9,46.8,80.1,60.4,0.642,2.87,67.1,Sample Data,臺南市,安南測站
2026-07-24 21:00:00,安南測站,臺南市,70.1,38.7,72.2,53.5,0.545,2.46,63.2,Sample Data,臺南市,安南測站
2026-07-24 22:00:00,安南測站,臺南市,80.4,49.5,74.2,53.4,0.605,2.09,147.0,Sample Data,臺南市,安南測站
2026-07-24 23:00:00,安南測站,臺南市,71.3,42.6,76.4,54.5,0.552,3.15,72.9,Sample Data,臺南市,安南測站
2026-07-25 00:00:00,安南測站,臺南市,65.1,42.6,76.0,46.2,0.548,0.67,179.6,Sample Data,臺南市,安南測站
2026-07-25 01:00:00,安南測站,臺南市,64.3,45.7,81.0,43.8,0.518,2.88,118.2,Sample Data,臺南市,安南測站
2026-07-25 02:00:00,安南測站,臺南市,62.1,44.1,70.2,39.1,0.625,2.37,173.7,Sample Data,臺南市,安南測站
2026-07-25 03:00:00,安南測站,臺南市,69.6,45.8,78.8,47.3,0.642,2.41,156.2,Sample Data,臺南市,安南測站
2026-07-25 04:00:00,安南測站,臺南市,63.0,46.7,93.4,37.8,0.548,2.57,58.1,Sample Data,臺南市,安南測站
2026-07-25 05:00:00,安南測站,臺南市,78.4,41.8,72.7,42.6,0.704,2.52,204.0,Sample Data,臺南市,安南測站
2026-07-25 06:00:00,安南測站,臺南市,67.2,45.1,87.2,42.5,0.515,3.7,118.0,Sample Data,臺南市,安南測站
2026-07-25 07:00:00,安南測站,臺南市,67.4,41.1,59.8,29.7,0.606,1.8,164.8,Sample Data,臺南市,安南測站
2026-07-25 08:00:00,安南測站,臺南市,72.1,51.1,93.4,41.8,0.532,1.89,230.1,Sample Data,臺南市,安南測站
2026-07-25 09:00:00,安南測站,臺南市,150.0,61.6,104.0,54.7,1.123,0.24,129.6,Sample Data,臺南市,安南測站
2026-07-25 10:00:00,安南測站,臺南市,68.0,41.2,59.1,44.6,0.509,3.18,197.9,Sample Data,臺南市,安南測站
2026-07-25 11:00:00,安南測站,臺南市,71.5,44.5,73.9,36.4,0.657,1.72,186.4,Sample Data,臺南市,安南測站
2026-07-25 12:00:00,安南測站,臺南市,64.4,44.6,70.5,37.6,0.502,2.26,223.0,Sample Data,臺南市,安南測站
2026-07-25 13:00:00,安南測站,臺南市,70.1,45.4,82.5,50.0,0.585,2.05,136.6,Sample Data,臺南市,安南測站
2026-07-25 14:00:00,安南測站,臺南市,65.9,42.6,59.3,48.2,0.601,1.55,173.0,Sample Data,臺南市,安南測站
2026-07-25 15:00:00,安南測站,臺南市,68.3,44.0,77.0,55.4,0.553,2.66,232.5,Sample Data,臺南市,安南測站
2026-07-25 16:00:00,安南測站,臺南市,69.1,41.0,59.0,50.5,0.558,2.8,117.9,Sample Data,臺南市,安南測站
2026-07-25 17:00:00,安南測站,臺南市,75.2,42.8,67.3,51.0,0.566,2.68,201.1,Sample Data,臺南市,安南測站
2026-07-25 18:00:00,安南測站,臺南市,84.2,43.4,73.1,58.5,0.653,2.06,191.1,Sample Data,臺南市,安南測站
2026-07-25 19:00:00,安南測站,臺南市,79.8,44.3,74.8,56.0,0.598,3.4,142.6,Sample Data,臺南市,安南測站
2026-07-25 20:00:00,安南測站,臺南市,73.3,43.6,71.1,55.2,0.686,2.64,157.5,Sample Data,臺南市,安南測站
2026-07-25 21:00:00,安南測站,臺南市,69.3,46.9,73.0,59.2,0.574,2.88,32.7,Sample Data,臺南市,安南測站
2026-07-25 22:00:00,安南測站,臺南市,69.1,47.1,86.9,50.0,0.626,2.28,187.4,Sample Data,臺南市,安南測站
2026-07-25 23:00:00,安南測站,臺南市,80.4,50.2,101.5,51.0,0.639,1.06,107.2,Sample Data,臺南市,安南測站
2026-06-26 01:00:00,宜蘭測站,宜蘭縣,44.7,19.1,34.0,36.4,0.472,3.33,140.8,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 02:00:00,宜蘭測站,宜蘭縣,43.9,26.2,39.9,38.4,0.419,2.27,125.1,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 03:00:00,宜蘭測站,宜蘭縣,42.1,19.3,37.9,40.8,0.418,2.17,235.9,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 04:00:00,宜蘭測站,宜蘭縣,46.9,22.4,44.0,28.0,0.529,3.33,170.6,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 05:00:00,宜蘭測站,宜蘭縣,38.5,26.5,52.3,26.5,0.397,2.98,251.5,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 06:00:00,宜蘭測站,宜蘭縣,43.7,23.2,33.9,31.2,0.513,1.14,270.6,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 07:00:00,宜蘭測站,宜蘭縣,52.7,29.5,57.4,42.3,0.492,2.59,146.5,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 08:00:00,宜蘭測站,宜蘭縣,55.1,28.4,41.6,30.3,0.546,1.87,172.2,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 09:00:00,宜蘭測站,宜蘭縣,57.5,28.3,55.0,40.6,0.554,2.23,146.6,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 10:00:00,宜蘭測站,宜蘭縣,40.1,17.9,24.0,27.1,0.45,2.86,232.8,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 11:00:00,宜蘭測站,宜蘭縣,47.2,24.1,41.4,36.6,0.501,3.3,256.6,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 12:00:00,宜蘭測站,宜蘭縣,44.9,22.8,36.3,43.3,0.459,3.2,218.3,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 13:00:00,宜蘭測站,宜蘭縣,52.7,27.2,38.2,38.0,0.539,1.15,193.3,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 14:00:00,宜蘭測站,宜蘭縣,41.0,20.3,37.7,41.9,0.491,2.28,355.5,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 15:00:00,宜蘭測站,宜蘭縣,50.6,23.4,41.2,44.1,0.45,1.67,188.2,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 16:00:00,宜蘭測站,宜蘭縣,51.8,20.5,31.1,50.6,0.557,2.79,326.6,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 17:00:00,宜蘭測站,宜蘭縣,60.3,28.1,39.2,47.1,0.575,2.63,280.1,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 18:00:00,宜蘭測站,宜蘭縣,57.4,29.9,51.1,51.0,0.553,1.94,220.6,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 19:00:00,宜蘭測站,宜蘭縣,56.7,26.2,34.3,55.2,0.571,1.91,165.9,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 20:00:00,宜蘭測站,宜蘭縣,58.9,32.4,52.6,57.6,0.584,2.27,293.2,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 21:00:00,宜蘭測站,宜蘭縣,46.1,22.0,35.8,51.9,0.559,1.5,245.1,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 22:00:00,宜蘭測站,宜蘭縣,57.8,25.1,40.8,51.2,0.584,2.83,189.0,Sample Data,宜蘭縣,宜蘭測站
2026-06-26 23:00:00,宜蘭測站,宜蘭縣,47.4,25.0,35.4,46.6,0.465,1.26,286.5,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 00:00:00,宜蘭測站,宜蘭縣,40.6,24.5,42.0,46.6,0.561,3.23,273.2,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 01:00:00,宜蘭測站,宜蘭縣,33.1,20.6,28.0,46.1,0.386,1.12,299.7,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 02:00:00,宜蘭測站,宜蘭縣,36.7,24.1,41.2,41.6,0.389,2.59,274.0,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 03:00:00,宜蘭測站,宜蘭縣,36.7,22.5,36.4,42.0,0.589,3.03,254.9,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 04:00:00,宜蘭測站,宜蘭縣,43.3,22.7,44.9,38.8,0.413,1.93,232.0,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 05:00:00,宜蘭測站,宜蘭縣,44.9,30.9,48.4,33.4,0.479,2.57,241.4,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 06:00:00,宜蘭測站,宜蘭縣,60.2,29.7,61.1,37.4,0.57,2.27,256.2,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 07:00:00,宜蘭測站,宜蘭縣,44.3,18.6,26.6,35.6,0.446,1.84,315.7,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 08:00:00,宜蘭測站,宜蘭縣,50.7,27.7,47.8,37.0,0.542,3.08,261.0,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 09:00:00,宜蘭測站,宜蘭縣,42.1,24.2,27.2,34.6,0.404,2.62,283.4,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 10:00:00,宜蘭測站,宜蘭縣,50.1,25.7,43.2,35.4,0.573,2.31,255.3,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 11:00:00,宜蘭測站,宜蘭縣,36.8,25.8,35.1,36.9,0.434,2.5,272.1,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 12:00:00,宜蘭測站,宜蘭縣,39.3,30.6,61.3,38.5,0.524,2.85,332.9,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 13:00:00,宜蘭測站,宜蘭縣,43.4,23.8,45.3,41.1,0.438,2.02,151.9,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 14:00:00,宜蘭測站,宜蘭縣,43.7,25.7,42.8,45.0,0.488,3.13,258.2,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 15:00:00,宜蘭測站,宜蘭縣,41.5,18.3,27.3,45.6,0.393,2.29,305.8,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 16:00:00,宜蘭測站,宜蘭縣,52.8,23.1,35.4,47.8,0.488,1.76,273.9,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 17:00:00,宜蘭測站,宜蘭縣,53.4,23.5,40.8,51.2,0.531,2.67,247.5,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 18:00:00,宜蘭測站,宜蘭縣,44.5,26.6,48.5,54.7,0.534,1.65,299.6,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 19:00:00,宜蘭測站,宜蘭縣,53.0,27.3,33.5,49.8,0.536,1.5,352.6,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 20:00:00,宜蘭測站,宜蘭縣,44.5,17.7,32.3,49.3,0.563,3.01,236.9,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 21:00:00,宜蘭測站,宜蘭縣,34.6,20.5,35.2,53.4,0.534,2.43,6.4,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 22:00:00,宜蘭測站,宜蘭縣,42.0,19.8,30.5,40.9,0.437,2.16,330.0,Sample Data,宜蘭縣,宜蘭測站
2026-06-27 23:00:00,宜蘭測站,宜蘭縣,45.0,23.8,38.3,47.6,0.496,2.22,25.1,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 00:00:00,宜蘭測站,宜蘭縣,31.7,18.6,32.7,42.5,0.454,3.51,351.6,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 01:00:00,宜蘭測站,宜蘭縣,36.9,20.8,30.5,39.4,0.481,2.81,344.0,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 02:00:00,宜蘭測站,宜蘭縣,33.3,25.0,46.5,34.0,0.492,3.38,329.9,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 03:00:00,宜蘭測站,宜蘭縣,44.9,23.2,35.0,38.3,0.447,2.62,330.2,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 04:00:00,宜蘭測站,宜蘭縣,41.9,21.1,27.8,35.1,0.494,3.02,307.7,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 05:00:00,宜蘭測站,宜蘭縣,40.4,21.0,34.7,31.7,0.439,2.1,261.9,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 06:00:00,宜蘭測站,宜蘭縣,45.7,22.0,34.6,34.0,0.499,2.61,300.1,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 07:00:00,宜蘭測站,宜蘭縣,48.1,22.6,33.9,26.3,0.611,2.96,354.9,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 08:00:00,宜蘭測站,宜蘭縣,49.1,30.9,47.8,30.8,0.486,1.28,327.7,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 09:00:00,宜蘭測站,宜蘭縣,48.6,26.6,49.9,36.6,0.553,0.99,7.7,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 10:00:00,宜蘭測站,宜蘭縣,51.5,24.5,43.8,29.3,0.494,1.66,45.2,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 11:00:00,宜蘭測站,宜蘭縣,41.3,23.9,41.3,36.1,0.586,3.06,29.1,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 12:00:00,宜蘭測站,宜蘭縣,31.4,19.3,42.5,29.3,0.475,3.19,271.8,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 13:00:00,宜蘭測站,宜蘭縣,40.4,21.9,43.8,36.8,0.462,2.31,314.6,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 14:00:00,宜蘭測站,宜蘭縣,29.3,22.4,35.6,38.2,0.422,2.29,324.6,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 15:00:00,宜蘭測站,宜蘭縣,45.5,26.6,33.9,39.1,0.465,2.67,15.5,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 16:00:00,宜蘭測站,宜蘭縣,40.1,23.6,51.0,45.6,0.486,2.21,29.1,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 17:00:00,宜蘭測站,宜蘭縣,52.0,22.5,34.8,49.4,0.501,1.78,12.3,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 18:00:00,宜蘭測站,宜蘭縣,50.1,24.6,47.2,53.8,0.587,2.7,17.9,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 19:00:00,宜蘭測站,宜蘭縣,36.0,23.9,32.3,48.8,0.529,3.23,18.9,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 20:00:00,宜蘭測站,宜蘭縣,33.2,25.5,43.2,49.2,0.416,2.23,347.9,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 21:00:00,宜蘭測站,宜蘭縣,31.8,17.3,34.6,48.4,0.39,3.4,44.0,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 22:00:00,宜蘭測站,宜蘭縣,31.2,16.8,40.2,44.2,0.479,2.64,80.7,Sample Data,宜蘭縣,宜蘭測站
2026-06-28 23:00:00,宜蘭測站,宜蘭縣,30.8,13.2,26.5,46.5,0.419,2.81,0.7,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 00:00:00,宜蘭測站,宜蘭縣,45.4,28.4,40.6,36.5,0.527,2.69,353.0,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 01:00:00,宜蘭測站,宜蘭縣,38.8,18.6,30.1,35.4,0.446,2.4,59.1,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 02:00:00,宜蘭測站,宜蘭縣,43.0,26.7,45.5,36.2,0.396,2.61,355.2,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 03:00:00,宜蘭測站,宜蘭縣,43.2,22.8,42.8,33.6,0.516,2.82,62.7,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 04:00:00,宜蘭測站,宜蘭縣,37.2,24.3,39.1,31.9,0.508,1.99,314.9,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 05:00:00,宜蘭測站,宜蘭縣,38.7,23.8,49.4,39.2,0.368,2.42,285.5,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 06:00:00,宜蘭測站,宜蘭縣,45.9,22.0,38.8,27.5,0.42,0.99,123.9,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 07:00:00,宜蘭測站,宜蘭縣,51.6,24.5,47.2,44.9,0.514,1.67,125.3,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 08:00:00,宜蘭測站,宜蘭縣,42.3,22.1,42.8,26.8,0.544,1.95,102.9,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 09:00:00,宜蘭測站,宜蘭縣,45.5,24.3,40.5,31.0,0.456,2.95,318.4,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 10:00:00,宜蘭測站,宜蘭縣,50.4,25.5,47.6,33.9,0.511,1.74,86.6,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 11:00:00,宜蘭測站,宜蘭縣,38.1,22.7,38.8,34.5,0.511,3.08,68.0,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 12:00:00,宜蘭測站,宜蘭縣,36.7,21.3,52.1,37.0,0.469,1.91,120.7,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 13:00:00,宜蘭測站,宜蘭縣,35.6,22.9,44.7,36.2,0.333,2.45,37.5,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 14:00:00,宜蘭測站,宜蘭縣,31.3,24.9,29.7,40.8,0.388,3.04,34.0,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 15:00:00,宜蘭測站,宜蘭縣,36.2,24.6,46.7,42.7,0.38,3.36,132.0,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 16:00:00,宜蘭測站,宜蘭縣,44.8,21.5,35.8,44.0,0.478,4.64,201.1,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 17:00:00,宜蘭測站,宜蘭縣,48.1,22.6,41.1,55.8,0.483,2.24,91.8,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 18:00:00,宜蘭測站,宜蘭縣,38.2,18.1,29.5,49.3,0.519,1.47,6.6,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 19:00:00,宜蘭測站,宜蘭縣,46.4,21.5,40.7,48.4,0.479,2.41,82.6,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 20:00:00,宜蘭測站,宜蘭縣,45.0,20.2,41.0,58.5,0.427,2.83,85.5,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 21:00:00,宜蘭測站,宜蘭縣,38.4,19.9,36.2,57.5,0.397,1.46,212.0,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 22:00:00,宜蘭測站,宜蘭縣,36.7,20.4,28.5,47.1,0.451,3.46,149.1,Sample Data,宜蘭縣,宜蘭測站
2026-06-29 23:00:00,宜蘭測站,宜蘭縣,40.7,23.3,38.5,42.5,0.433,2.17,137.4,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 00:00:00,宜蘭測站,宜蘭縣,28.8,20.4,33.9,35.2,0.416,3.35,70.8,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 01:00:00,宜蘭測站,宜蘭縣,25.2,28.5,52.1,42.8,0.405,2.77,185.6,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 02:00:00,宜蘭測站,宜蘭縣,42.5,25.0,44.8,37.3,0.567,3.2,33.6,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 03:00:00,宜蘭測站,宜蘭縣,33.4,25.6,42.5,34.7,0.435,2.39,71.2,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 04:00:00,宜蘭測站,宜蘭縣,42.0,23.8,43.7,39.8,0.503,3.22,129.2,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 05:00:00,宜蘭測站,宜蘭縣,34.2,20.5,38.7,36.6,0.42,2.9,115.9,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 06:00:00,宜蘭測站,宜蘭縣,50.8,26.3,42.0,33.1,0.449,1.64,135.8,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 07:00:00,宜蘭測站,宜蘭縣,47.0,24.8,43.9,31.4,0.493,2.74,108.1,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 08:00:00,宜蘭測站,宜蘭縣,54.0,25.9,47.2,39.1,0.609,1.53,154.0,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 09:00:00,宜蘭測站,宜蘭縣,46.6,25.0,40.3,36.9,0.558,3.44,83.0,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 10:00:00,宜蘭測站,宜蘭縣,43.3,21.8,37.4,30.1,0.503,1.48,84.1,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 11:00:00,宜蘭測站,宜蘭縣,37.7,24.4,41.5,30.8,0.425,3.16,67.0,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 12:00:00,宜蘭測站,宜蘭縣,44.2,24.4,38.9,42.4,0.453,2.72,135.4,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 13:00:00,宜蘭測站,宜蘭縣,30.8,19.7,35.1,39.4,0.462,2.78,98.4,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 14:00:00,宜蘭測站,宜蘭縣,36.7,19.8,31.7,34.8,0.458,1.69,83.7,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 15:00:00,宜蘭測站,宜蘭縣,45.5,24.0,37.3,46.9,0.466,2.35,166.4,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 16:00:00,宜蘭測站,宜蘭縣,45.4,20.9,37.9,54.6,0.491,2.69,170.3,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 17:00:00,宜蘭測站,宜蘭縣,46.4,22.0,37.9,57.7,0.538,3.11,198.5,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 18:00:00,宜蘭測站,宜蘭縣,45.9,20.2,38.5,55.8,0.535,2.47,254.2,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 19:00:00,宜蘭測站,宜蘭縣,46.3,20.7,43.9,47.2,0.415,2.61,207.4,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 20:00:00,宜蘭測站,宜蘭縣,31.5,23.5,39.6,38.6,0.356,3.21,234.9,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 21:00:00,宜蘭測站,宜蘭縣,43.9,30.7,42.5,47.6,0.471,2.81,130.1,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 22:00:00,宜蘭測站,宜蘭縣,45.1,25.4,48.1,49.0,0.525,2.59,162.4,Sample Data,宜蘭縣,宜蘭測站
2026-06-30 23:00:00,宜蘭測站,宜蘭縣,31.2,20.7,40.5,39.2,0.344,3.1,178.8,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 00:00:00,宜蘭測站,宜蘭縣,48.1,20.2,29.2,48.5,0.571,3.9,208.7,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 01:00:00,宜蘭測站,宜蘭縣,45.4,25.2,39.1,43.8,0.603,2.75,184.3,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 02:00:00,宜蘭測站,宜蘭縣,42.8,22.8,34.1,43.0,0.536,4.15,184.7,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 03:00:00,宜蘭測站,宜蘭縣,43.8,24.2,41.8,29.9,0.511,4.01,264.0,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 04:00:00,宜蘭測站,宜蘭縣,49.6,27.4,45.1,33.1,0.459,3.2,272.8,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 05:00:00,宜蘭測站,宜蘭縣,47.7,26.9,43.3,25.7,0.523,2.27,192.8,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 06:00:00,宜蘭測站,宜蘭縣,50.5,23.0,39.7,28.1,0.463,1.81,119.1,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 07:00:00,宜蘭測站,宜蘭縣,56.2,23.8,45.9,30.6,0.621,2.54,120.1,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 08:00:00,宜蘭測站,宜蘭縣,58.5,27.3,55.7,32.0,0.61,2.13,203.0,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 09:00:00,宜蘭測站,宜蘭縣,50.4,23.0,37.3,36.2,0.526,1.48,243.3,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 10:00:00,宜蘭測站,宜蘭縣,57.8,24.9,44.7,39.7,0.548,3.0,225.1,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 11:00:00,宜蘭測站,宜蘭縣,54.5,26.0,51.8,29.3,0.596,2.12,240.5,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 12:00:00,宜蘭測站,宜蘭縣,54.1,25.1,38.2,35.4,0.648,2.45,306.5,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 13:00:00,宜蘭測站,宜蘭縣,44.1,23.7,37.2,40.6,0.535,2.46,192.4,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 14:00:00,宜蘭測站,宜蘭縣,52.5,29.8,50.1,43.1,0.506,3.0,156.2,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 15:00:00,宜蘭測站,宜蘭縣,43.4,21.3,45.8,48.6,0.463,2.49,85.3,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 16:00:00,宜蘭測站,宜蘭縣,49.8,28.7,46.3,54.3,0.461,3.62,26.8,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 17:00:00,宜蘭測站,宜蘭縣,54.2,29.7,46.1,48.2,0.579,2.48,220.7,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 18:00:00,宜蘭測站,宜蘭縣,49.6,24.5,37.8,47.1,0.526,2.03,233.6,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 19:00:00,宜蘭測站,宜蘭縣,46.3,25.6,36.7,51.2,0.547,1.57,240.7,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 20:00:00,宜蘭測站,宜蘭縣,46.3,24.4,35.9,53.7,0.541,3.34,218.2,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 21:00:00,宜蘭測站,宜蘭縣,53.7,27.4,46.3,50.7,0.606,3.05,224.5,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 22:00:00,宜蘭測站,宜蘭縣,46.3,27.0,43.3,50.6,0.566,2.46,250.6,Sample Data,宜蘭縣,宜蘭測站
2026-07-01 23:00:00,宜蘭測站,宜蘭縣,49.8,23.7,43.3,47.2,0.613,1.23,260.9,Sample Data,宜蘭縣,宜蘭測站
2026-07-02 00:00:00,宜蘭測站,宜蘭縣,43.6,23.5,34.9,43.3,0.499,3.25,124.2,Sample Data,宜蘭縣,宜蘭測站
2026-07-02 01:00:00,宜蘭測站,宜蘭縣,46.3,23.6,36.1,38.3,0.423,2.73,200.3,Sample Data,宜蘭縣,宜蘭測站
2026-07-02 02:00:00,宜蘭測站,宜蘭縣,49.1,22.0,36.9,40.0,0.501,2.26,245.2,Sample Data,宜蘭縣,宜蘭測站
2026-07-02 03:00:00,宜蘭測站,宜蘭縣,53.2,21.2,36.1,42.1,0.601,2.45,188.5,Sample Data,宜蘭縣,宜蘭測站
