datetime,site_name,county,aqi,pm25,pm10,o3,co,wind_speed,wind_directions
2026-07-05 14:00:00,板橋測站,新北市,66.8,36.8,63.0,38.8,0.578,1.34,209.0
2026-07-05 15:00:00,板橋測站,新北市,64.7,38.3,74.2,50.7,0.605,1.97,301.1
2026-07-05 16:00:00,板橋測站,新北市,66.1,41.2,68.2,52.6,0.578,2.76,211.5
2026-07-05 17:00:00,板橋測站,新北市,56.0,24.3,44.6,59.3,0.546,1.55,207.9
2026-07-05 18:00:00,板橋測站,新北市,70.6,33.9,62.1,58.3,0.616,1.35,319.1
2026-07-05 19:00:00,板橋測站,新北市,70.1,36.0,62.8,57.1,0.542,3.03,231.3
2026-07-05 20:00:00,板橋測站,新北市,73.1,36.9,54.6,60.0,0.584,1.88,240.1
2026-07-05 21:00:00,板橋測站,新北市,65.3,30.6,49.9,52.6,0.58,2.44,236.1
2026-07-05 22:00:00,板橋測站,新北市,57.7,33.7,59.8,49.3,0.486,3.09,240.9
2026-07-05 23:00:00,板橋測站,新北市,57.7,34.1,60.3,43.1,0.501,3.38,208.7
2026-07-06 00:00:00,板橋測站,新北市,70.8,34.5,61.0,50.2,0.62,3.89,286.7
2026-07-06 01:00:00,板橋測站,新北市,65.6,37.8,58.2,43.0,0.58,2.03,236.7
2026-07-06 02:00:00,板橋測站,新北市,62.1,39.1,61.0,47.4,0.574,1.69,183.8
2026-07-06 03:00:00,板橋測站,新北市,67.7,34.0,55.7,45.7,0.608,2.43,340.3
2026-07-06 04:00:00,板橋測站,新北市,67.4,34.0,63.6,,0.56,0.88,233.1
2026-07-06 05:00:00,板橋測站,新北市,73.3,38.0,82.9,43.6,0.698,2.76,1.0
2026-07-06 06:00:00,板橋測站,新北市,84.3,43.1,72.3,42.2,0.665,2.51,230.4
2026-07-06 07:00:00,板橋測站,新北市,78.0,31.6,57.4,42.3,0.724,2.37,352.4
2026-07-06 08:00:00,板橋測站,新北市,74.5,45.1,74.6,45.6,0.576,2.0,355.4
2026-07-06 09:00:00,板橋測站,新北市,69.5,38.4,80.6,33.3,0.692,1.88,254.4
2026-07-06 10:00:00,板橋測站,新北市,68.8,33.3,54.2,43.8,0.575,1.43,253.0
2026-07-06 11:00:00,板橋測站,新北市,73.1,36.7,66.2,48.1,0.613,1.49,289.2
2026-07-06 12:00:00,板橋測站,新北市,71.9,32.9,61.5,44.8,0.584,2.74,199.7
2026-07-06 13:00:00,板橋測站,新北市,61.3,33.7,47.9,42.9,0.552,2.11,299.4
2026-07-06 14:00:00,板橋測站,新北市,66.6,40.4,73.1,49.4,0.603,3.16,261.0
2026-07-06 15:00:00,板橋測站,新北市,75.6,38.3,81.3,54.2,0.627,2.55,287.1
2026-07-06 16:00:00,板橋測站,新北市,82.7,40.1,73.6,52.2,0.702,1.52,0.4
2026-07-06 17:00:00,板橋測站,新北市,70.2,37.2,49.4,63.4,0.593,2.36,334.4
2026-07-06 18:00:00,板橋測站,新北市,81.2,40.3,67.6,66.0,0.693,3.49,355.6
2026-07-06 19:00:00,板橋測站,新北市,67.3,44.0,88.7,55.9,0.654,1.82,343.4
2026-07-06 20:00:00,板橋測站,新北市,72.3,42.1,83.8,48.1,0.62,2.52,324.3
2026-07-06 21:00:00,板橋測站,新北市,75.4,37.0,68.8,47.5,0.669,1.96,264.8
2026-07-06 22:00:00,板橋測站,新北市,70.1,40.5,59.3,57.4,0.657,2.2,279.9
2026-07-06 23:00:00,板橋測站,新北市,63.9,37.9,63.8,43.7,0.626,1.96,339.2
2026-07-07 00:00:00,板橋測站,新北市,72.4,33.5,61.8,52.0,0.687,1.3,355.3
2026-07-07 01:00:00,板橋測站,新北市,71.1,36.5,57.3,49.2,0.648,2.64,273.0
2026-07-07 02:00:00,板橋測站,新北市,70.7,40.5,58.6,44.9,0.626,1.46,310.2
2026-07-07 03:00:00,板橋測站,新北市,58.6,35.9,58.1,41.6,0.556,2.78,311.5
2026-07-07 04:00:00,板橋測站,新北市,62.1,32.6,61.4,39.7,0.566,2.08,316.7
2026-07-07 05:00:00,板橋測站,新北市,80.2,36.9,70.3,44.0,0.593,2.72,288.9
2026-07-07 06:00:00,板橋測站,新北市,75.4,37.5,79.9,42.4,0.688,2.5,317.6
2026-07-07 07:00:00,板橋測站,新北市,77.6,42.2,89.0,43.8,0.66,2.34,352.5
2026-07-07 08:00:00,板橋測站,新北市,69.7,36.5,69.3,40.1,0.613,2.81,24.5
2026-07-07 09:00:00,板橋測站,新北市,74.7,33.8,57.4,40.6,0.619,1.86,75.9
2026-07-07 10:00:00,板橋測站,新北市,76.6,39.7,68.5,43.1,0.635,2.42,329.7
2026-07-07 11:00:00,板橋測站,新北市,67.2,36.7,67.4,45.1,0.555,1.9,327.9
2026-07-07 12:00:00,板橋測站,新北市,58.5,37.1,68.1,47.3,0.53,2.29,304.3
2026-07-07 13:00:00,板橋測站,新北市,67.4,38.7,65.8,47.1,0.575,1.73,73.9
2026-07-07 14:00:00,板橋測站,新北市,67.6,34.2,50.7,44.7,0.611,2.01,313.6
2026-07-07 15:00:00,板橋測站,新北市,58.1,29.2,56.5,45.5,0.589,2.38,40.7
2026-07-07 16:00:00,板橋測站,新北市,67.0,33.7,44.1,55.3,0.552,2.95,353.4
2026-07-07 17:00:00,板橋測站,新北市,75.4,34.7,63.3,61.3,0.722,2.22,116.1
2026-07-07 18:00:00,板橋測站,新北市,69.4,40.0,64.0,46.7,0.554,2.6,305.8
2026-07-07 19:00:00,板橋測站,新北市,71.6,39.9,74.4,55.0,0.573,2.17,26.6
2026-07-07 20:00:00,板橋測站,新北市,65.2,40.7,72.5,50.8,0.594,3.16,86.2
2026-07-07 21:00:00,板橋測站,新北市,61.6,36.4,63.8,55.7,0.666,2.71,58.1
2026-07-07 22:00:00,板橋測站,新北市,64.8,31.2,50.3,50.2,0.697,2.16,349.3
2026-07-07 23:00:00,板橋測站,新北市,65.8,33.0,69.2,51.1,0.515,2.7,11.2
2026-07-08 00:00:00,板橋測站,新北市,66.9,34.2,72.1,45.6,0.589,2.58,348.8
2026-07-08 01:00:00,板橋測站,新北市,60.3,33.8,66.1,45.4,0.575,1.98,8.5
2026-07-08 02:00:00,板橋測站,新北市,58.1,33.8,53.3,,0.52,2.23,354.9
2026-07-08 03:00:00,板橋測站,新北市,66.8,36.1,63.5,42.1,0.538,2.19,353.5
2026-07-08 04:00:00,板橋測站,新北市,57.8,26.2,57.7,41.4,0.621,3.4,85.0
2026-07-08 05:00:00,板橋測站,新北市,58.6,31.0,57.3,46.8,0.541,3.8,42.4
2026-07-08 06:00:00,板橋測站,新北市,70.9,42.1,69.8,34.9,0.556,2.72,43.2
2026-07-08 07:00:00,板橋測站,新北市,68.2,38.0,62.6,36.6,0.631,2.73,132.4
2026-07-08 08:00:00,板橋測站,新北市,69.0,30.2,46.7,34.4,0.616,2.03,346.1
2026-07-08 09:00:00,板橋測站,新北市,71.0,35.3,59.7,44.9,0.616,2.31,38.8
2026-07-08 10:00:00,板橋測站,新北市,65.9,39.9,75.5,42.5,0.525,1.71,54.7
2026-07-08 11:00:00,板橋測站,新北市,56.4,30.3,40.6,38.6,0.545,1.89,73.3
2026-07-08 12:00:00,板橋測站,新北市,56.0,36.7,69.1,42.5,0.476,2.39,4.0
2026-07-08 13:00:00,板橋測站,新北市,57.2,31.5,40.6,44.4,0.581,3.07,33.0
2026-07-08 14:00:00,板橋測站,新北市,58.7,34.6,63.3,43.4,0.7,2.23,334.0
2026-07-08 15:00:00,板橋測站,新北市,57.6,25.5,52.7,45.2,0.531,3.08,344.7
2026-07-08 16:00:00,板橋測站,新北市,56.6,32.9,56.9,45.4,0.56,2.34,114.2
2026-07-08 17:00:00,板橋測站,新北市,66.7,36.6,70.0,53.1,0.589,3.04,47.4
2026-07-08 18:00:00,板橋測站,新北市,73.5,42.0,76.4,48.3,0.684,2.3,49.0
2026-07-08 19:00:00,板橋測站,新北市,71.5,34.6,69.4,52.4,0.615,3.01,104.6
2026-07-08 20:00:00,板橋測站,新北市,69.4,40.1,48.8,51.6,0.649,1.19,78.0
2026-07-08 21:00:00,板橋測站,新北市,62.2,39.3,69.7,53.1,0.594,2.26,156.7
2026-07-08 22:00:00,板橋測站,新北市,54.5,33.5,56.6,53.4,0.547,3.02,112.7
2026-07-08 23:00:00,板橋測站,新北市,59.4,32.4,59.4,51.9,0.512,2.53,334.4
2026-07-09 00:00:00,板橋測站,新北市,54.1,,65.0,33.8,0.518,2.71,133.6
2026-07-09 01:00:00,板橋測站,新北市,61.9,34.2,49.3,44.7,0.512,1.08,51.3
2026-07-09 02:00:00,板橋測站,新北市,64.8,34.7,48.8,36.7,0.635,0.82,83.5
2026-07-09 03:00:00,板橋測站,新北市,57.3,34.4,46.9,36.6,0.515,1.89,170.4
2026-07-09 04:00:00,板橋測站,新北市,52.4,33.5,62.1,36.2,0.569,2.38,143.9
2026-07-09 05:00:00,板橋測站,新北市,53.0,24.8,46.8,37.4,0.506,3.54,97.7
2026-07-09 06:00:00,板橋測站,新北市,66.3,37.7,70.6,35.3,0.521,3.4,149.2
2026-07-09 07:00:00,板橋測站,新北市,70.5,46.3,71.9,37.9,0.567,1.98,106.9
2026-07-09 08:00:00,板橋測站,新北市,67.3,32.0,51.8,37.2,0.638,2.63,147.2
2026-07-09 09:00:00,板橋測站,新北市,72.1,37.7,67.2,40.9,0.612,3.31,108.7
2026-07-09 10:00:00,板橋測站,新北市,67.0,37.3,67.5,39.0,0.574,1.29,102.2
2026-07-09 11:00:00,板橋測站,新北市,63.2,39.0,46.7,43.9,0.553,2.68,140.2
2026-07-09 12:00:00,板橋測站,新北市,59.3,33.9,54.7,42.4,0.617,3.07,180.7
2026-07-09 13:00:00,板橋測站,新北市,51.4,35.7,73.3,38.9,0.465,3.9,94.4
2026-07-09 14:00:00,板橋測站,新北市,67.2,36.5,58.6,43.9,0.599,1.55,128.3
2026-07-09 15:00:00,板橋測站,新北市,68.3,37.2,62.2,51.5,0.578,2.81,143.8
2026-07-09 16:00:00,板橋測站,新北市,60.9,40.1,77.2,50.0,0.629,2.02,71.0
2026-07-09 17:00:00,板橋測站,新北市,66.1,39.8,71.8,59.8,0.632,2.13,149.9
2026-07-09 18:00:00,板橋測站,新北市,72.5,34.9,56.7,50.1,0.616,2.02,218.5
2026-07-09 19:00:00,板橋測站,新北市,60.9,33.5,63.0,54.0,0.66,2.85,142.4
2026-07-09 20:00:00,板橋測站,新北市,69.1,35.5,49.8,52.7,0.632,3.14,46.9
2026-07-09 21:00:00,板橋測站,新北市,72.3,36.9,56.2,49.8,0.623,2.19,205.8
2026-07-09 22:00:00,板橋測站,新北市,61.0,31.3,50.3,52.5,0.531,3.02,139.8
2026-07-09 23:00:00,板橋測站,新北市,58.7,32.5,55.2,46.4,0.606,3.92,188.5
2026-07-10 00:00:00,板橋測站,新北市,68.9,39.6,58.4,44.4,0.598,1.84,157.8
2026-07-10 01:00:00,板橋測站,新北市,59.3,33.4,48.7,37.4,0.525,1.35,196.4
2026-07-10 02:00:00,板橋測站,新北市,65.9,36.6,73.1,42.3,0.537,2.84,231.0
2026-07-10 03:00:00,板橋測站,新北市,68.6,34.6,52.4,45.3,0.581,2.13,55.8
2026-07-10 04:00:00,板橋測站,新北市,63.4,35.5,71.3,34.8,0.554,1.72,161.0
2026-07-10 05:00:00,板橋測站,新北市,72.3,41.8,72.9,35.6,0.689,3.02,189.2
2026-07-10 06:00:00,板橋測站,新北市,63.9,31.4,50.2,29.0,0.568,3.48,186.0
2026-07-10 07:00:00,板橋測站,新北市,82.5,41.8,69.2,41.1,0.625,1.42,283.9
2026-07-10 08:00:00,板橋測站,新北市,72.3,40.6,68.6,41.6,0.594,2.63,91.4
2026-07-10 09:00:00,板橋測站,新北市,77.9,31.3,54.0,44.2,0.586,1.34,169.1
2026-07-10 10:00:00,板橋測站,新北市,73.0,31.4,51.1,40.7,0.654,2.38,180.2
2026-07-10 11:00:00,板橋測站,新北市,59.2,34.6,49.0,42.2,0.633,2.38,243.5
2026-07-10 12:00:00,板橋測站,新北市,60.1,35.2,60.9,40.5,0.554,3.14,210.9
2026-07-10 13:00:00,板橋測站,新北市,61.8,42.5,62.3,46.8,0.588,,208.8
2026-07-10 14:00:00,板橋測站,新北市,67.3,32.8,64.0,51.5,0.584,2.05,197.0
2026-07-10 15:00:00,板橋測站,新北市,62.9,34.6,58.7,45.4,0.551,1.73,304.3
2026-07-10 16:00:00,板橋測站,新北市,69.2,38.3,62.1,48.2,0.542,2.88,158.7
2026-07-10 17:00:00,板橋測站,新北市,78.3,39.1,59.2,53.6,0.604,2.66,196.4
2026-07-10 18:00:00,板橋測站,新北市,63.8,37.3,70.6,60.2,0.585,3.05,242.5
2026-07-10 19:00:00,板橋測站,新北市,84.6,37.1,69.3,59.4,0.741,1.77,350.8
2026-07-10 20:00:00,板橋測站,新北市,84.9,41.2,81.1,55.2,0.619,2.95,255.1
2026-07-10 21:00:00,板橋測站,新北市,70.6,37.0,70.5,52.4,0.662,2.96,274.7
2026-07-10 22:00:00,板橋測站,新北市,71.9,32.8,58.3,59.3,0.728,1.06,224.6
2026-07-10 23:00:00,板橋測站,新北市,65.2,36.2,66.5,54.9,0.536,1.6,192.7
2026-07-11 00:00:00,板橋測站,新北市,59.6,30.6,58.6,44.1,0.608,2.36,310.4
2026-07-11 01:00:00,板橋測站,新北市,60.5,34.5,57.8,48.0,0.548,2.76,210.3
2026-07-11 02:00:00,板橋測站,新北市,65.4,34.0,58.6,50.1,0.534,1.29,224.1
2026-07-11 03:00:00,板橋測站,新北市,54.9,29.0,51.3,37.3,0.522,2.05,351.8
2026-07-11 04:00:00,板橋測站,新北市,58.9,30.2,44.0,46.5,0.534,3.01,323.5
2026-07-11 05:00:00,板橋測站,新北市,61.9,32.6,66.3,32.0,0.519,0.6,299.7
2026-07-11 06:00:00,板橋測站,新北市,66.7,35.5,63.5,36.1,0.564,2.39,302.1
2026-07-11 07:00:00,板橋測站,新北市,83.3,39.9,75.2,35.1,0.659,0.97,273.8
2026-07-11 08:00:00,板橋測站,新北市,69.8,30.9,46.0,32.2,0.657,1.76,336.0
2026-07-11 09:00:00,板橋測站,新北市,68.2,34.7,70.0,42.3,0.6,2.66,320.0
2026-07-11 10:00:00,板橋測站,新北市,68.9,36.1,61.2,41.0,0.588,3.18,203.5
2026-07-11 11:00:00,板橋測站,新北市,72.6,37.4,56.8,37.0,0.619,2.47,322.2
2026-07-11 12:00:00,板橋測站,新北市,61.5,28.2,64.2,38.7,0.644,1.73,278.0
2026-07-11 13:00:00,板橋測站,新北市,65.3,33.2,52.5,48.2,0.577,2.79,17.8
2026-07-11 14:00:00,板橋測站,新北市,62.3,40.1,76.5,49.9,0.523,2.52,294.4
2026-07-11 15:00:00,板橋測站,新北市,60.5,35.6,59.0,49.3,0.563,2.14,304.7
2026-07-11 16:00:00,板橋測站,新北市,64.1,43.4,75.4,50.4,0.687,1.42,323.4
2026-07-11 17:00:00,板橋測站,新北市,70.9,38.0,67.3,60.4,0.595,2.39,200.5
2026-07-11 18:00:00,板橋測站,新北市,71.1,34.7,49.3,58.1,0.534,2.36,238.5
2026-07-11 19:00:00,板橋測站,新北市,65.1,39.1,75.6,61.5,0.551,3.38,228.4
2026-07-11 20:00:00,板橋測站,新北市,70.3,35.4,59.8,60.1,0.661,2.41,319.3
2026-07-11 21:00:00,板橋測站,新北市,66.3,36.8,73.4,57.7,0.514,2.22,238.9
2026-07-11 22:00:00,板橋測站,新北市,62.8,40.0,78.9,55.1,0.476,2.0,338.0
2026-07-11 23:00:00,板橋測站,新北市,45.6,28.0,59.2,47.4,0.541,2.74,351.5
2026-07-12 00:00:00,板橋測站,新北市,57.7,34.2,68.4,52.8,0.624,2.15,271.5
2026-07-12 01:00:00,板橋測站,新北市,65.4,37.3,68.6,48.0,0.537,2.77,42.8
2026-07-12 02:00:00,板橋測站,新北市,66.9,38.2,66.4,53.0,0.555,2.27,47.7
2026-07-12 03:00:00,板橋測站,新北市,61.7,42.3,78.8,45.8,0.514,2.24,329.4
2026-07-12 04:00:00,板橋測站,新北市,64.3,37.3,60.6,44.6,0.787,2.83,341.5
2026-07-12 05:00:00,板橋測站,新北市,54.2,31.1,54.5,35.7,0.627,3.35,330.3
2026-07-12 06:00:00,板橋測站,新北市,57.9,37.9,63.7,38.6,0.607,0.73,296.6
2026-07-12 07:00:00,板橋測站,新北市,66.9,38.3,52.8,40.6,0.575,2.69,283.9
2026-07-12 08:00:00,板橋測站,新北市,62.2,37.2,58.4,34.7,0.536,3.32,264.2
2026-07-12 09:00:00,板橋測站,新北市,73.1,41.5,75.7,37.2,0.618,1.32,298.1
2026-07-12 10:00:00,板橋測站,新北市,65.9,37.8,74.7,41.9,0.669,,52.2
2026-07-12 11:00:00,板橋測站,新北市,61.3,37.7,71.3,40.7,0.56,2.69,31.9
2026-07-12 12:00:00,板橋測站,新北市,58.8,33.6,,43.8,0.509,2.28,264.1
2026-07-12 13:00:00,板橋測站,新北市,56.4,32.9,70.4,39.5,0.584,3.98,62.2
2026-07-12 14:00:00,板橋測站,新北市,56.7,30.2,44.1,43.7,0.514,2.22,0.4
2026-07-12 15:00:00,板橋測站,新北市,60.9,30.9,58.4,48.9,0.662,2.55,280.3
2026-07-12 16:00:00,板橋測站,新北市,63.0,36.8,56.2,59.1,0.526,2.82,23.0
2026-07-12 17:00:00,板橋測站,新北市,66.1,41.0,73.0,58.7,0.563,2.43,303.9
2026-07-12 18:00:00,板橋測站,新北市,58.7,34.2,46.0,55.4,0.519,3.31,358.6
2026-07-12 19:00:00,板橋測站,新北市,56.9,33.9,66.9,53.2,0.543,2.86,325.7
2026-07-12 20:00:00,板橋測站,新北市,53.2,34.0,60.9,55.4,0.56,1.61,349.9
2026-07-12 21:00:00,板橋測站,新北市,52.2,37.8,64.7,53.1,0.461,2.03,32.8
2026-07-12 22:00:00,板橋測站,新北市,56.7,33.3,60.4,49.9,0.535,2.15,42.8
2026-07-12 23:00:00,板橋測站,新北市,55.1,33.8,50.8,49.9,0.616,2.57,10.4
2026-07-13 00:00:00,板橋測站,新北市,60.3,31.1,47.3,44.7,0.559,2.03,108.1
2026-07-13 01:00:00,板橋測站,新北市,57.9,34.4,57.3,45.3,0.57,1.34,52.9
2026-07-13 02:00:00,板橋測站,新北市,58.5,34.4,60.5,47.6,0.5,2.18,78.7
2026-07-13 03:00:00,板橋測站,新北市,61.1,36.0,59.3,45.3,0.556,1.69,27.7
2026-07-13 04:00:00,板橋測站,新北市,62.7,36.3,62.7,37.8,0.57,2.87,94.2
2026-07-13 05:00:00,板橋測站,新北市,55.9,35.7,71.9,35.4,0.624,2.16,60.8
2026-07-13 06:00:00,板橋測站,新北市,67.2,33.5,47.6,36.1,0.578,3.08,21.1
2026-07-13 07:00:00,板橋測站,新北市,70.7,37.9,62.1,33.0,0.648,1.9,57.5
2026-07-13 08:00:00,板橋測站,新北市,63.0,35.5,59.2,34.6,0.603,2.7,286.1
2026-07-13 09:00:00,板橋測站,新北市,77.7,40.2,66.9,34.2,0.684,1.77,92.9
2026-07-13 10:00:00,板橋測站,新北市,62.5,35.7,59.1,34.5,0.69,3.93,155.8
2026-07-13 11:00:00,板橋測站,新北市,66.4,35.7,54.9,35.9,0.671,3.11,67.3
2026-07-13 12:00:00,板橋測站,新北市,52.0,30.7,60.9,34.3,0.542,1.92,353.5
2026-07-13 13:00:00,板橋測站,新北市,59.0,33.1,55.3,41.7,0.441,0.88,173.9
2026-07-13 14:00:00,板橋測站,新北市,69.0,36.8,59.7,53.1,0.583,2.45,77.3
2026-07-13 15:00:00,板橋測站,新北市,57.6,32.3,50.0,50.7,0.531,2.52,157.1
2026-07-13 16:00:00,板橋測站,新北市,62.3,37.7,60.3,52.1,0.673,1.0,78.7
2026-07-13 17:00:00,板橋測站,新北市,73.0,35.2,64.6,56.8,0.706,2.54,160.0
2026-07-13 18:00:00,板橋測站,新北市,64.9,33.4,55.6,56.9,0.57,1.86,117.4
2026-07-13 19:00:00,板橋測站,新北市,60.0,36.7,66.3,52.4,0.597,2.53,133.9
2026-07-13 20:00:00,板橋測站,新北市,63.7,30.3,45.5,57.8,0.618,1.81,45.7
2026-07-13 21:00:00,板橋測站,新北市,63.7,34.4,52.9,57.8,0.605,2.55,78.4
2026-07-13 22:00:00,板橋測站,新北市,59.7,37.9,67.7,51.5,0.571,3.61,168.1
2026-07-13 23:00:00,板橋測站,新北市,57.9,34.5,59.6,50.2,0.598,2.95,44.0
2026-07-14 00:00:00,板橋測站,新北市,61.9,34.6,68.5,53.7,0.588,2.87,150.2
2026-07-14 01:00:00,板橋測站,新北市,64.1,37.6,69.6,50.3,0.56,1.62,138.8
2026-07-14 02:00:00,板橋測站,新北市,55.9,34.4,66.4,37.2,0.565,2.08,122.0
2026-07-14 03:00:00,板橋測站,新北市,50.9,31.5,49.2,35.1,0.464,2.53,147.9
2026-07-14 04:00:00,板橋測站,新北市,60.5,33.0,67.9,39.6,0.486,2.54,232.4
2026-07-14 05:00:00,板橋測站,新北市,54.1,33.1,62.5,36.5,0.595,2.54,193.2
2026-07-14 06:00:00,板橋測站,新北市,63.6,34.2,57.3,38.3,0.686,2.67,163.8
2026-07-14 07:00:00,板橋測站,新北市,66.2,35.2,63.1,43.5,0.636,2.34,140.5
2026-07-14 08:00:00,板橋測站,新北市,66.5,31.6,58.5,36.8,0.523,2.29,114.5
2026-07-14 09:00:00,板橋測站,新北市,62.8,34.0,56.7,41.6,0.484,0.97,135.2
2026-07-14 10:00:00,板橋測站,新北市,65.5,36.9,70.0,40.0,0.57,3.41,120.2
2026-07-14 11:00:00,板橋測站,新北市,61.6,42.2,81.1,43.5,0.61,2.58,151.7
2026-07-14 12:00:00,板橋測站,新北市,60.8,32.9,58.8,47.7,0.585,2.99,96.2
2026-07-14 13:00:00,板橋測站,新北市,59.0,37.0,65.3,42.8,0.67,2.48,247.3
2026-07-14 14:00:00,板橋測站,新北市,62.5,35.7,63.3,53.4,0.526,2.12,200.3
2026-07-14 15:00:00,板橋測站,新北市,63.0,33.6,68.0,48.5,0.591,1.51,103.7
2026-07-14 16:00:00,板橋測站,新北市,67.3,36.2,63.2,48.9,0.623,0.93,100.4
2026-07-14 17:00:00,板橋測站,新北市,60.2,35.7,70.7,59.4,0.65,1.13,175.4
2026-07-14 18:00:00,板橋測站,新北市,65.9,32.2,67.4,57.6,0.558,2.81,38.6
2026-07-14 19:00:00,板橋測站,新北市,66.3,33.5,50.2,55.0,0.587,2.33,194.7
2026-07-14 20:00:00,板橋測站,新北市,68.6,35.6,55.4,53.6,0.604,3.1,107.3
2026-07-14 21:00:00,板橋測站,新北市,74.5,33.9,63.0,65.2,0.609,1.86,150.6
2026-07-14 22:00:00,板橋測站,新北市,64.3,34.4,47.9,52.7,0.587,3.07,246.0
2026-07-14 23:00:00,板橋測站,新北市,62.1,37.3,58.5,47.7,0.516,2.24,254.0
2026-07-15 00:00:00,板橋測站,新北市,63.6,39.8,65.7,45.6,0.594,2.5,216.4
2026-07-15 01:00:00,板橋測站,新北市,64.3,33.2,69.9,43.7,0.494,2.69,164.8
2026-07-15 02:00:00,板橋測站,新北市,62.7,36.7,63.2,43.0,0.652,2.38,118.0
2026-07-15 03:00:00,板橋測站,新北市,57.9,34.3,59.6,42.5,0.59,2.17,205.2
2026-07-15 04:00:00,板橋測站,新北市,65.8,37.6,55.5,39.1,0.619,2.03,194.0
2026-07-15 05:00:00,板橋測站,新北市,70.9,37.3,73.3,39.4,0.608,0.26,177.0
2026-07-15 06:00:00,板橋測站,新北市,64.1,36.1,55.8,42.9,0.584,3.94,210.8
2026-07-15 07:00:00,板橋測站,新北市,68.5,34.8,58.6,34.3,0.591,2.17,176.4
2026-07-15 08:00:00,板橋測站,新北市,81.2,41.4,64.2,46.4,0.599,1.15,137.2
2026-07-15 09:00:00,板橋測站,新北市,75.7,41.8,68.0,40.3,0.669,1.86,177.7
2026-07-15 10:00:00,板橋測站,新北市,65.3,34.0,63.6,37.0,0.653,1.92,288.1
2026-07-15 11:00:00,板橋測站,新北市,75.9,38.4,72.2,46.0,0.625,2.86,251.6
2026-07-15 12:00:00,板橋測站,新北市,73.9,35.8,47.4,48.8,0.631,2.41,208.0
2026-07-15 13:00:00,板橋測站,新北市,66.1,33.3,55.2,44.3,0.622,2.62,219.4
2026-07-15 14:00:00,板橋測站,新北市,60.8,30.7,44.0,53.2,0.588,2.37,101.5
2026-07-15 15:00:00,板橋測站,新北市,61.5,34.8,61.1,53.3,0.549,2.42,291.8
2026-07-15 16:00:00,板橋測站,新北市,71.9,35.2,67.9,58.7,0.588,3.23,243.0
2026-07-15 17:00:00,板橋測站,新北市,78.5,39.2,72.4,55.6,0.702,2.01,148.7
2026-07-15 18:00:00,板橋測站,新北市,69.2,31.4,45.8,57.2,0.616,2.23,258.1
2026-07-15 19:00:00,板橋測站,新北市,77.5,30.5,53.1,64.9,0.733,1.21,217.8
2026-07-15 20:00:00,板橋測站,新北市,66.5,40.5,71.0,56.0,0.666,3.16,303.7
2026-07-15 21:00:00,板橋測站,新北市,74.0,36.7,65.6,55.5,0.615,3.01,334.5
2026-07-15 22:00:00,板橋測站,新北市,66.1,35.1,66.5,50.8,0.689,2.61,275.2
2026-07-15 23:00:00,板橋測站,新北市,77.7,37.3,64.7,53.2,0.576,2.69,272.1
2026-07-16 00:00:00,板橋測站,新北市,67.0,35.8,56.5,49.9,0.634,1.06,289.7
2026-07-16 01:00:00,板橋測站,新北市,60.1,34.1,62.0,40.4,0.484,2.49,232.2
2026-07-16 02:00:00,板橋測站,新北市,61.1,36.2,50.2,40.6,0.611,3.29,318.7
2026-07-16 03:00:00,板橋測站,新北市,68.1,29.1,48.6,47.5,0.627,1.46,232.1
2026-07-16 04:00:00,板橋測站,新北市,79.3,34.8,61.1,41.7,0.598,3.21,289.4
2026-07-16 05:00:00,板橋測站,新北市,69.6,33.3,61.7,45.2,0.656,1.91,238.8
2026-07-16 06:00:00,板橋測站,新北市,82.3,44.1,69.0,41.4,0.62,2.29,195.8
2026-07-16 07:00:00,板橋測站,新北市,76.6,36.0,65.0,36.1,0.723,2.52,11.7
2026-07-16 08:00:00,板橋測站,新北市,79.9,37.5,72.1,40.6,0.696,1.27,315.1
2026-07-16 09:00:00,板橋測站,新北市,81.8,43.4,78.9,42.2,0.626,3.59,195.0
2026-07-16 10:00:00,板橋測站,新北市,67.8,38.0,73.5,44.6,0.503,1.95,178.9
2026-07-16 11:00:00,板橋測站,新北市,75.3,33.4,56.9,48.6,0.631,2.6,314.6
2026-07-16 12:00:00,板橋測站,新北市,68.5,33.1,63.9,48.4,0.622,1.47,326.0
2026-07-16 13:00:00,板橋測站,新北市,69.2,35.1,51.0,50.8,0.538,1.58,272.9
2026-07-16 14:00:00,板橋測站,新北市,78.0,41.9,76.5,57.2,0.593,0.4,290.0
2026-07-16 15:00:00,板橋測站,新北市,77.4,43.3,91.6,44.9,0.63,1.88,0.4
2026-07-16 16:00:00,板橋測站,新北市,80.8,42.3,78.2,58.6,0.581,0.68,357.1
2026-07-16 17:00:00,板橋測站,新北市,75.8,34.3,51.7,56.4,0.563,3.51,358.2
2026-07-16 18:00:00,板橋測站,新北市,75.9,37.3,58.4,59.0,0.575,2.14,241.7
2026-07-16 19:00:00,板橋測站,新北市,70.7,41.9,79.0,48.6,0.587,2.58,319.7
2026-07-16 20:00:00,板橋測站,新北市,62.8,35.7,68.0,51.8,0.467,1.66,251.7
2026-07-16 21:00:00,板橋測站,新北市,74.3,29.7,49.2,56.4,0.679,1.06,226.9
2026-07-16 22:00:00,板橋測站,新北市,75.6,38.4,54.1,55.7,0.583,3.02,108.0
2026-07-16 23:00:00,板橋測站,新北市,69.5,34.8,62.4,58.1,0.56,2.01,357.0
